,_id,l_ID,r_ID,l_name,l_city,l_zipcode,l_review_count,l_latitude,l_longitude,l_rating,l_address,l_zomato_id,l_yelp_id,r_name,r_city,r_zipcode,r_review_count,r_latitude,r_longitude,r_rating,r_address,r_zomato_id,r_yelp_id,predicted
360505,360505,a40066,b1946,Amore Dogs,Edinburgh,EH2 1DR,16,55.9544778,-3.1982534,4,110 Hanover Street,0,xFOjC9yqSEecm3q9HZ1s4Q,The Dogs,Edinburgh,EH2 1DR,141,55.95448333,-3.197813889,4,110 Hanover Street$*$ New Town$*$ Edinburgh EH2 1DR,7600373,0,1
360507,360507,a51878,b1946,Underdogs,Edinburgh,EH2 1DR,8,55.9544628,-3.1980227,3.5,104 Hanover Street,0,JMEkPlKTUSzDrnz1bTB1eg,The Dogs,Edinburgh,EH2 1DR,141,55.95448333,-3.197813889,4,110 Hanover Street$*$ New Town$*$ Edinburgh EH2 1DR,7600373,0,1
360512,360512,a67021,b1981,Hendersons,Edinburgh,EH2 1DR,79,55.9545119,-3.1974251,4,94 Hanover Street,0,2HMvoTz_hw0noLzBWmyxcA,Henderson's Salad Table,Edinburgh,EH2 1DR,91,55.95427,-3.198001,3.9,94 Hanover Street$*$ New Town$*$ Edinburgh EH2 1DR,7600847,0,1
360519,360519,a13878,b1868,Gusto 101,Toronto,M5V 2N3,527,43.64500213,-79.40030934,4,101 Portland Street,0,B70iTJjcPkuYn8ouUewWgw,Gusto 101,Toronto,M5V 2N3,790,43.64508056,-79.40033056,4.4,101 Portland Street$*$ Toronto$*$ ON M5V 2N3,8906796,0,1
360529,360529,a80984,b1955,Voujon,Edinburgh,EH9 1QW,13,55.9376101,-3.177914,4,107 Newington Road,0,Oq4frcNpND8e_SGdidzzbQ,Voujon,Edinburgh,EH9 1QW,37,55.93755833,-3.178041667,4,107 Newington Road$*$ Newington$*$ Edinburgh EH9 1QW,7601114,0,1
360535,360535,a79769,b1888,Thai Bamboo,Vaughan,L4K 2Y7,77,43.7826693,-79.49162,4,2150 Steeles Ave W,0,13ARujj003ytdue2yb6kRg,Thai Bamboo Restaurant,GTA,L4K 2Y7,438,43.78256944,-79.49134722,4.4,2150 Steeles Avenue W$*$ Unit 20C$*$ Vaughan L4K 2Y7,8904994,0,1
360538,360538,a57818,b1869,Ramen Isshin,Toronto,M5T 1T1,239,43.6564585,-79.4069812,4,421 College Street,0,crstB-H5rOfbXhV8pX0e6g,Ramen Isshin,Toronto,M5T 1T1,144,43.65665556,-79.40698889,4.4,421 College Street$*$ Toronto$*$ ON M5T 1T1,8908342,0,1
360544,360544,a14736,b1942,Beijing Banquet,Dalkeith,EH22 1PJ,7,55.9099398,-3.1085613,4,17 Maulsford Avenue,0,3snG6gdJH_IQzU1ryHL0Sw,Beijing Banquet,Edinburgh,EH22 1PJ,78,55.91031944,-3.1099,4.1,17 Maulsford Avenue$*$ Gilmerton$*$ Edinburgh EH22 1PJ,7600737,0,1
360557,360557,a104488,b1950,El Cartel,Edinburgh,EH2 1EN,49,55.9538021,-3.1998918,4.5,64 Thistle Street,0,Kcg5iMwYq5ibBuEhDXKx3Q,El Cartel,Edinburgh,EH2 1EN,29,55.95404,-3.199521,4,64 Thistle Street$*$ New Town$*$ Edinburgh EH2 1EN,7602204,0,1
360568,360568,a126807,b1925,Fishers In The City,Edinburgh,EH2 1EN,54,55.9538411,-3.1993942,4.5,58 Thistle Street,0,85Y24Itl548cCCVV2d8HxQ,Fishers In The City,Edinburgh,EH2 1EN,174,55.95406389,-3.199497222,4.2,58 Thistle Street$*$ New Town$*$ Edinburgh EH2 1EN,7600381,0,1
360577,360577,a49803,b1998,Pomegranate Restaurant,Edinburgh,EH1 3NH,24,55.95768174,-3.185091323,4,1 Antigua Street$*$ Leith Walk,0,hWpHSSGx4oxxtiJuDEioFw,Pomegranate,Edinburgh,EH1 3NH,66,55.95754722,-3.185147222,3.8,1 Antigua Street$*$ Leith Walk$*$ Broughton$*$ Edinburgh EH1 3NH,7600015,0,1
360585,360585,a32197,b644,Van Horne Pizzeria,Outremont,H2V 1L4,6,45.5190001,-73.6164656,4,1505 Van Horne Av,0,khFCQRTyfpd49ep6Pc3FzA,Van Horne Pizzeria,Montreal,H2V 1L4,354,45.518976,-73.61651,4.4,1505 Avenue Van Horne$*$ Outremont$*$ QC H2V 1L4,16636602,0,1
360606,360606,a119965,b1997,Mademoiselle Macaron,Edinburgh,EH3 9AP,16,55.9468026,-3.2044784,4.5,22 Grindlay Street,0,Lms0-PaOtu63TSv1qLB5Gw,Mademoiselle Macaron,Edinburgh,EH3 9AP,22,55.946903,-3.205092,3.8,22 Grindlay Street$*$ Old Town$*$ Edinburgh EH3 9AP,7601962,0,1
360621,360621,a94250,b1881,Union Social Eatery,Mississauga,L5N 8J4,222,43.6110076,-79.7498791,4,6986 Financial Drive$*$ Unit 6,0,w1clLiXOo-yLhNjt5jDBCA,Union Social Eatery,GTA,L5N 8J4,416,43.610325,-79.749901,4.4,6986 Financial Drive$*$ Mississauga L5N 8J4,8903663,0,1
360628,360628,a86881,b1931,Lovecrumbs,Edinburgh,EH3 9DP,52,55.9459225,-3.20179,4,155 W Port,0,IDGcXSJ_Sks9SmKN2Uz0dQ,Love Crumbs,Edinburgh,EH3 9DP,52,55.94595,-3.201683333,4.1,155 West Port$*$ Old Town$*$ Edinburgh EH3 9DP,7600097,0,1
360632,360632,a19291,b1818,Sukho Thai,Toronto,M5A 3A4,335,43.6584053,-79.3657536,4,274 Parliament Street$*$ Suite A,0,YLc7Djf3GsC8IT84YkZMzw,Sukho Thai,Toronto,M5A 3A4,580,43.658404,-79.365754,4.7,274 Parliament Street$*$ Toronto$*$ ON M5A 3A4,8906310,0,1
360638,360638,a73687,b1970,Mussel Inn,Edinburgh,EH2 2NH,95,55.9525465,-3.1990701,4,61 Rose Street,0,nbJXmGpdCxiBnovBkBtWcA,Mussel Inn,Edinburgh,EH2 2NH,115,55.952462,-3.19904,3.9,61-65 Rose Street$*$ New Town$*$ Edinburgh EH2 2NH,7600289,0,1
360646,360646,a111895,b1961,The King's Wark,Edinburgh,EH6 6QU,57,55.97617584,-3.169580553,4,36 The Shore,0,I1j1kEbQ5BliKsjzl5etVA,The Kings Wark,Edinburgh,EH6 6QU,86,55.97619722,-3.169733333,4,36 Shore$*$ Leith$*$ Edinburgh EH6 6QU,7600420,0,1
360649,360649,a64935,b1874,Han Ba Tang,Toronto,M2N 5N2,186,43.7629282,-79.4115105,3.5,4862 Yonge Street,0,Yv4P4qUwd7F-qQ4Y4eD1JQ,Han Ba Tang,GTA,M2N 5N2,229,43.76288889,-79.41137778,4.4,4862 Yonge Street$*$ North York$*$ ON M2N 5N2,8906734,0,1
360665,360665,a137702,b1895,One2 Snacks,Toronto,M1S 2C1,101,43.78719049,-79.27662291,4.5,8 Glen Watford Drive$*$ Unit 26,0,K2CdjES-IZDDEgetOnf0Vw,One2Snacks,GTA,M1S 2C1,161,43.78717,-79.276588,4.4,8 Glen Watford Drive$*$ Scarborough M1S 2C1,8910135,0,1
360670,360670,a72959,b1994,Angels with Bagpipes,Edinburgh,EH1 1PW,52,55.949801,-3.191274,4.5,343 High St$*$ Royal Mile,0,AUiX65HxQqwk1yvsBcbTdQ,Angels With Bagpipes,Edinburgh,EH1 1PW,86,55.949807,-3.191283,3.8,343 High Street$*$ Royal Mile$*$ Old Town$*$ Edinburgh EH1 1PW,7600307,0,1
360679,360679,a70926,b1807,Richmond Station,Toronto,M5H 3W4,391,43.6513729,-79.379285,4.5,1 Richmond Street W,0,mZRKH9ngRY92bI_irrHq6w,Richmond Station,Toronto,M5H 3W4,778,43.651558,-79.379135,4.8,1 Richmond Street West$*$ Suite 120$*$ Toronto$*$ ON M5H 3W4,8904756,0,1
360683,360683,a42369,b1991,Chop Chop,Edinburgh,EH3 8DT,56,55.9462026,-3.2160217,3.5,248 Morrison Street,0,adI5BlJCtvWq2uAwmyndXA,Chop Chop,Edinburgh,EH3 8DT,184,55.94629722,-3.214744444,3.8,248 Morrison Street$*$ West End$*$ Edinburgh EH3 8DT,7601457,0,1
360688,360688,a22155,b1920,Caf Andaluz,Edinburgh,EH2 3EE,77,55.9530485,-3.2013999,4,77B George Street$*$ New Town,0,Mv3YLMYrLpSctyamrQCdQw,Cafe Andaluz,Edinburgh,EH2 3EE,162,55.95309444,-3.201336111,4.2,77 D George Street$*$ New Town$*$ Edinburgh EH2 3EE,7600448,0,1
360696,360696,a23153,b1640,Sol Azteca,Rantoul,61866,13,40.30603823,-88.15571626,3.5,405 S Century Blvd,0,PSxi7pis1yJpFfM-grdNXA,Sol Azteca,Champaign,61866,85,40.3059,-88.1556,3.9,405 S Century Blvd$*$ Rantoul$*$ IL 61866,17317598,0,1
360782,360782,a141013,b1660,Butcher Boy Burgers,Rantoul,61866,15,40.30540693,-88.158014,3.5,422 S Garrard St,0,xFXMYwm_60C4UisipsGpTg,Butcher Boy Burgers,Champaign,61866,76,40.306033,-88.157493,3.8,422 S Gerrard$*$ Rantoul$*$ IL 61866,17317919,0,1
360784,360784,a142212,b1641,Ott's Drive In,Rantoul,61866,15,40.3145669,-88.155393,4,400 N Century Blvd,0,AZuF4x7_CPZndrMcUQW7mg,Ott's Drive In,Champaign,61866,98,40.3144,-88.1557,3.9,400 N Century Blvd$*$ Rantoul$*$ IL 61866,17317614,0,1
360796,360796,a94551,b329,Long Creek Fish Fry,Dallas,28034,32,35.3044133,-81.1581376,4,1425 Lower Dallas Hwy,0,dUhYjBM3QHkPKV7Z63ottQ,Long Creek Fish Fry,Charlotte,28034,301,35.3053,-81.1579,4.4,1425 Lower Dallas Highway$*$ NC 28034,17148684,0,1
360805,360805,a23523,b1966,Amarone,Edinburgh,EH2 2AF,25,55.9521901,-3.1884,4,13 St Andrew Square,0,8-HSr0TFRWW8tHDVHd_MbQ,Amarone,Edinburgh,EH2 2AF,66,55.95386111,-3.194969444,3.9,12-13 St. Andrew Square$*$ New Town$*$ Edinburgh EH2 2AF,7600060,0,1
360809,360809,a38220,b1839,Barque Smokehouse,Toronto,M6R 2M3,386,43.6480097,-79.4496592,4,299 Roncesvalles Avenue,0,wSojc-y-d7MWiGWdy8deCg,Barque Smokehouse,Toronto,M6R 2M3,1309,43.648354,-79.449631,4.5,299 Roncesvalles Avenue$*$ Toronto$*$ ON M6R 2M3,8909239,0,1
360818,360818,a24592,b1944,Hard Rock Cafe,Edinburgh,EH2 2PF,48,55.95351699,-3.19628018,3,20 George Street,0,l_tk3iLmyKfBUCK-6nBbHg,Hard Rock Cafe,Edinburgh,EH2 2PF,155,55.95349444,-3.196294444,4,20 George Street$*$ New Town$*$ Edinburgh EH2 2PF,7600062,0,1
360832,360832,a25982,b1903,Mimi's Bakehouse,Edinburgh,EH6 6RA,64,55.9750792,-3.1711541,4.5,63 Shore$*$ Leith,0,B2TJtpXb58m_1pxelgZcog,Mimi's Bakehouse,Edinburgh,EH6 6RA,131,55.97509722,-3.171327778,4.6,63 Shore$*$ Leith$*$ Edinburgh EH6 6RA,7600902,0,1
360846,360846,a120196,b1829,Mickey's Pizza,Mississauga,L5J 1J7,142,43.51378765,-79.62634583,4,1900 Lakeshore Road W$*$ Suite 8,0,#NAME?,Mickey's Pizza,GTA,L5J 1J7,696,43.513763,-79.626389,4.6,1900 Lakeshore Road W$*$ Mississauga$*$ ON L5J 1J7,8902180,0,1
360851,360851,a45499,b1821,Buk Chang Dong Soon Tofu,Toronto,M6G 1L3,326,43.6636232,-79.4169815,4,691 Bloor Street W,0,nHFJtud7jWZhM9dHQ1eIRA,Buk Chang Dong Soon Tofu,Toronto,M6G 1L3,605,43.66401667,-79.41702222,4.6,691 Bloor Street West$*$ Toronto M6G 1L3,8906283,0,1
360856,360856,a67246,b1974,La Piazza,Edinburgh,EH2 4SD,24,55.9489345,-3.210493,4,97-99 Shandwick Place,0,HTBFKmtOzqlGvdpJpBfRng,La Piazza,Edinburgh,EH2 4SD,61,55.949014,-3.210069,3.9,97-99 Shandwick Place$*$ West End$*$ Edinburgh EH2 4SD,7601323,0,1
360868,360868,a43289,b1812,Pizzeria Libretto,Toronto,M6J 2Z8,463,43.6490017,-79.4203433,4,221 Ossington Ave,0,KVpvE6pOPM9KMvak4HFsNg,Pizzeria Libretto,Toronto,M6J 2Z8,1719,43.648882,-79.420452,4.7,221 Ossington Avenue$*$ Toronto$*$ ON M6J 2Z8,8905213,0,1
360871,360871,a43756,b1879,Foxley Bistro and Bar,Toronto,M6J 2Z8,113,43.648618,-79.4203515,4,207 Ossington Avenue,0,dy0O7DaSUd49NZWSEtvz_g,Foxley Bistro,Toronto,M6J 2Z8,505,43.648625,-79.420387,4.4,207 Ossington Avenue$*$ Toronto$*$ ON M6J 2Z8,8906428,0,1
360886,360886,a93379,b1988,A Room in the West End,Edinburgh,EH3 7NH,10,55.9493256,-3.2122881,4.5,26 William Street,0,SLzllAdFS6b2yiRfn4JeFQ,A Room In The West End,Edinburgh,EH3 7NH,69,55.949358,-3.21237,3.9,26 William Street$*$ West End$*$ Edinburgh EH3 7NH,7601695,0,1
360888,360888,a34127,b1989,bia bistrot,Edinburgh,EH10 5DP,8,55.9338246,-3.2106617,4,19 Colinton Rd,0,dFHQ6RSl2SThRvmA9YEtfg,Bia Bistrot,Edinburgh,EH10 5DP,48,55.93392222,-3.210966667,3.9,19 Colinton Road$*$ Morningside$*$ Edinburgh EH10 5DP,7601187,0,1
360892,360892,a59516,b1805,La Cascina,Toronto,M5M 3X5,15,43.7233683,-79.416217,4,1552 Ave Rd,0,KkRUprt06Jg8ANLIQLPijQ,La Cascina,GTA,M5M 3X5,102,43.7233,-79.416282,4.9,1552 Avenue Road$*$ North York$*$ ON M5M 3X5,8904217,0,1
360902,360902,a92012,b1853,Shinobu Sushi,Toronto,M4N 2M8,82,43.7326472,-79.4039702,4,3403 Yonge Street,0,UVKi839mvCc9BrCmeJbitA,Shinobu,GTA,M4N 2M8,339,43.7325914,-79.4041689,4.5,3403 Yonge Street$*$ North York$*$ ON M4N 2M8,8904398,0,1
360909,360909,a65073,b1848,Caf Polonez,Toronto,M6R 2L5,178,43.6450977,-79.4484244,4.5,195 Roncesvalles Avenue,0,W5d8iNog90R-qw43m5dGwg,Caf Polonez,Toronto,M6R 2L5,487,43.64496944,-79.44870833,4.5,195 Roncesvalles Avenue$*$ Toronto$*$ ON M6R 2L5,8909878,0,1
360912,360912,a69386,b1953,Panda & Sons,Edinburgh,EH2 4NF,52,55.95326529,-3.207094156,4.5,79 Queen Street,0,XpjKxXuY1c2j8q-2h0L9oQ,Panda & Sons,Edinburgh,EH2 4NF,28,55.953725,-3.205401,4,79 Queen Street$*$ New Town$*$ Edinburgh EH2 4NF,7601637,0,1
360914,360914,a47200,b607,Bouillon Bilk,Montral,H2X 2S9,245,45.511072,-73.5658861,4.5,1595 Boulevard Saint-Laurent,0,um_o0pxQ3DlRI9EfCzw0hw,Bouillon Bilk,Montreal,H2X 2S9,333,45.511024,-73.565905,4.7,1595 Boulevard Saint-Laurent$*$ Montral$*$ QC H2X 2S9,16638734,0,1
360921,360921,a105970,b1914,Nobles Cafe Bar & Venue,Edinburgh,EH6 6RS,41,55.9749,-3.167202,4.5,44a Constitution Street$*$ Leith,0,0HyuO5rOKeaa08TFzjIJIA,Nobles Cafe Bar & Restaurant,Edinburgh,EH6 6RS,144,55.97483333,-3.167194444,4.3,44A Constitution Street$*$ Leith$*$ Edinburgh EH6 6RS,7601153,0,1
360925,360925,a90918,b1905,La Favorita,Edinburgh,EH6 8SA,105,55.96441894,-3.176801012,4.5,325 Leith Walk,0,8axxI33rUyswfRk_v3vS0A,La Favorita,Edinburgh,EH6 8SA,328,55.96466944,-3.176858333,4.5,325-331 Leith Walk$*$ Leith$*$ Edinburgh EH6 8SA,7600217,0,1
360929,360929,a42416,b1954,Timberyard,Edinburgh,EH3 9DS,39,55.9463418,-3.2014367,4.5,10 Lady Lawson Street,0,XarxHcmxyjvhzoROMTLyMg,Timberyard,Edinburgh,EH3 9DS,40,55.94643,-3.201759,4,Lady Lawson Street$*$ Old Town$*$ Edinburgh EH3 9DS,7601000,0,1
360935,360935,a91537,b650,GaNaDaRa,Montral,H3H 1J9,214,45.493665,-73.581297,4,1862 Boulevard de Maisonneuve,0,3f0-EXRF0oy6NDsFh9TJKA,GaNaDaRa,Montreal,H3H 1J9,539,45.4936971,-73.5813897,4.3,1862 Boul De Maisonneuve$*$ Montreal$*$ QC H3H 1J9,16639663,0,1
360936,360936,a45492,b1856,MacKay Pizza & Subs,Brampton,L6S 3Y5,20,43.7344676,-79.7443362,4,930 N Park Dr,0,VPc1WtRfz-y4g8Grk-mefg,Mackay Pizza,GTA,L6S 3Y5,700,43.734158,-79.743227,4.5,930 North Park Drive$*$ Brampton$*$ ON L6S 3Y5,8904355,0,1
360937,360937,a46016,b1978,Fishers,Edinburgh,EH6 6QW,30,55.9775198,-3.1689022,4.5,1 Shore,0,pv4S2yOiWqH6AdFqzosZpw,Fishers,Edinburgh,EH6 6QW,99,55.9776,-3.169036111,3.9,1 Shore$*$ Leith$*$ Edinburgh EH6 6QW,7600138,0,1
360942,360942,a47645,b1972,Vittoria Restaurant,Edinburgh,EH7 5HR,37,55.961075,-3.180706,4,113 Brunswick Street,0,KtUuxN2gZXeC7WpJ_w9hNg,Vittoria,Edinburgh,EH7 5HR,154,55.96108889,-3.180752778,3.9,113 Brunswick Street$*$ Leith Walk$*$ Broughton$*$ Edinburgh EH7 5HR,7600130,0,1
360943,360943,a48892,b1810,The Real McCoy Burgers & Pizza,Scarborough,M1H 2Y5,103,43.7740553,-79.2306408,4,1033 Markham Road,0,P87jyPn6MkeO-zo3EZWL8A,The Real McCoy,GTA,M1H 2Y5,700,43.774006,-79.230431,4.8,1033 Markham Road$*$ Scarborough M1H 2Y5,8900462,0,1
360964,360964,a49878,b629,Bistro Merlot,Kirkland,H9H 3C4,4,45.4564677,-73.8625322,4,3541 Boulevard Saint-Charles,0,h9dX7xOrPVKux_L-nlVEMA,Bistro Merlot,Montreal,H9H 3C4,214,45.4551855,-73.8612829,4.5,3541 Blvd Saint-Charles$*$ Kirkland$*$ QC H9H 3C4,16638458,0,1
360969,360969,a142150,b1885,Sanremo Bakery,Etobicoke,M8Y 2R3,150,43.6185225,-79.4996952,4.5,374 Royal York Road,0,l-Zjik0MbpabQPv-nNp9YQ,Sanremo Bakery,GTA,M8Y 2R3,331,43.618504,-79.499458,4.4,374 Royal York Road$*$ Etobicoke M8Y 2R3,8901175,0,1
360975,360975,a82055,b1928,The Mussel and Steak Bar,Edinburgh,EH1 2HH,81,55.9480245,-3.1942411,4,110 West Bow,0,g_fGPZJlGeKGLgC-j-tj6w,The Mussel & Steak Bar,Edinburgh,EH1 2HH,196,55.948024,-3.194174,4.1,110 West Bow$*$ Grassmarket$*$ Old Town$*$ Edinburgh EH1 2HH,7600323,0,1
360981,360981,a103425,b1896,Dairy Cream,Mississauga,L5G 1J7,92,43.5704209,-79.5659528,4.5,715 Lakeshore Road E,0,c9AIsznk1BtEYZp0gZio6A,Dairy Cream,GTA,L5G 1J7,289,43.570446,-79.566101,4.4,715 Lakeshore Road E$*$ Mississauga$*$ ON L5G 1J7,8901772,0,1
360983,360983,a125367,b1937,Bell's Diner,Edinburgh,EH3 5AN,26,55.957573,-3.2074387,4,7 St Stephen Street,0,6H6LY12AMFk6mk6g-RhJGA,Bell's Diner,Edinburgh,EH3 5AN,159,55.95756111,-3.207386111,4.1,7 St. Stephen Street$*$ Stockbridge$*$ Edinburgh EH3 5AN,7601397,0,1
360986,360986,a93738,b1904,Los Cardos,Edinburgh,EH6 8PD,62,55.9654787,-3.1759824,4.5,281 Leith Walk,0,9RKjjuTQYkYpGmCtfVsTZQ,Los Cardos,Edinburgh,EH6 8PD,177,55.96552778,-3.17645,4.6,281 Leith Walk$*$ Leith$*$ Edinburgh EH6 8PD,7600741,0,1
360991,360991,a116092,b1941,Origano,Edinburgh,EH6 8PD,14,55.9654909,-3.1758729,4,277 Leith Walk,0,DMP1E6NfBkTfhRn5cbHSuw,Origano,Edinburgh,EH6 8PD,59,55.96553,-3.175749,4.1,236 Leith Walk$*$ Leith$*$ Edinburgh EH6 8PD,7600996,0,1
360997,360997,a109772,b1832,Ed's Real Scoop,Toronto,M4E 1E9,84,43.6727105,-79.2880345,4.5,2224 Queen St E,0,SYExIal3fh3mS3kpoP9Ixg,Ed's Real Scoop,Toronto,M4E 1E9,476,43.672631,-79.288008,4.6,2224 Queen Street East$*$ Toronto$*$ ON M4E 1E9,8908950,0,1
361005,361005,a99585,b1990,Bentoya,Edinburgh,EH3 9AL,25,55.94592974,-3.20472838,4,15 Bread Street,0,vy5dhJyQ_VC1NUpPMmRUlw,Bentoya,Edinburgh,EH3 9AL,32,55.945895,-3.204735,3.8,15 Bread Street$*$ Old Town$*$ Edinburgh EH3 9AL,7602219,0,1
361010,361010,a53677,b1963,Loudons Cafe & Bakery,Edinburgh,EH3 9QA,66,55.9435562,-3.2081778,4,94B Fountainbridge,0,aIs7Tt3pw6ymj3FOPPR4Ng,Loudons Cafe & Bakery,Edinburgh,EH3 9QA,62,55.943501,-3.208363,3.9,94b Fountainbridge$*$ Fountainbridge$*$ Edinburgh EH3 9QA,7600803,0,1
361013,361013,a53834,b2000,Hectors,Edinburgh,EH4 1LR,44,55.9588078,-3.2097534,4,47-49 Deanhaugh Street,0,LEjqerdPMbuPvvFxgGnJwA,Hector's,Edinburgh,EH4 1LR,51,55.95884444,-3.210011111,3.8,47-49 Deanhaugh Street$*$ Stockbridge$*$ Edinburgh EH4 1LR,7601309,0,1
361017,361017,a56429,b1823,Black Hoof,Toronto,M6J 1W3,432,43.6509775,-79.4132797,4,928 Dundas Street W,0,pZ1quwXnYozLIZIVABojhw,The Black Hoof,Toronto,M6J 1W3,801,43.65073056,-79.4131,4.6,928 Dundas Street West$*$ Toronto$*$ ON M6J 1W3,8904394,0,1
361025,361025,a139486,b1956,Harajuku Kitchen,Edinburgh,EH10 4HS,27,55.9405611,-3.2039554,4.5,10 Gillespie Place,0,x5stEsLXNzS3WTy5YhdLlA,Harajuku Kitchen,Edinburgh,EH10 4HS,19,55.940564,-3.203956,4,10 Gillespie Place$*$ Tollcross$*$ Edinburgh EH10 4HS,7601789,0,1
361040,361040,a142579,b1851,Mayflower Chinese Food,Etobicoke,M9P 3B6,22,43.6919456,-79.531593,4,1500 Royal York Road,0,XIX4xuzrt3IzvjX9MtHr9g,Mayflower Chinese Food,GTA,M9P 3B6,461,43.691733,-79.532071,4.5,1500 Royal York Road$*$ Toronto$*$ ON M9P 3B6,17732974,0,1
361045,361045,a109085,b1913,Castle Terrace,Edinburgh,EH1 2EL,25,55.9468657,-3.2026059,4.5,33-35 Castle Terrace,0,yF_fqO9cUUEyaIWhb-iOQQ,Castle Terrace,Edinburgh,EH1 2EL,84,55.94672778,-3.202286111,4.3,33-35 Castle Terrace$*$ Old Town$*$ Edinburgh EH1 2EL,7600083,0,1
361049,361049,a120185,b1929,Ondine,Edinburgh,EH1 1AD,53,55.94830908,-3.192177842,4.5,2 George IV Bridge,0,APN05ziH92oIox8EMxcceg,Ondine,Edinburgh,EH1 1AD,102,55.94884167,-3.192266667,4.1,2 George IV Bridge$*$ Old Town$*$ Edinburgh EH1 1AD,7600218,0,1
361050,361050,a63026,b1936,The Holyrood 9A,Edinburgh,EH8 8AE,121,55.949398,-3.1827186,4,9a Holyrood Road,0,z57omnqRcAODGwbwMHEIyw,The Holyrood 9A,Edinburgh,EH8 8AE,98,55.949275,-3.182352778,4.1,9A Holyrood Road$*$ Old Town$*$ Edinburgh EH8 8AE,7600238,0,1
361065,361065,a64951,b1906,Kanpai,Edinburgh,EH3 9AS,64,55.9464357,-3.2037855,4.5,8 Grindlay Street,0,W-kOZ946xRWBJZvxXhJ7DA,Kanpai,Edinburgh,EH3 9AS,91,55.94666944,-3.203825,4.5,8-10 Grindlay Street$*$ Old Town$*$ Edinburgh EH3 9AS,7600211,0,1
361067,361067,a139492,b1927,Kebab Mahal,Edinburgh,EH8 9BH,59,55.9469623,-3.1859303,4,7 Nicolson Square,0,zK_6fn5ZLSkW7OhRD30IBw,Kebab Mahal,Edinburgh,EH8 9BH,202,55.946143,-3.185936,4.2,7 Nicolson Square$*$ Old Town$*$ Edinburgh EH8 9BH,7601739,0,1
361069,361069,a80123,b1819,Black Camel,Toronto,M4W 1S9,258,43.67712223,-79.38920971,4.5,4 Crescent Road,0,lDpVyjENOz_qbxbRoyBi8w,Black Camel,Toronto,M4W 1S9,392,43.677061,-79.389391,4.7,4 Crescent Road$*$ Toronto$*$ ON M4W 1S9,8910322,0,1
361071,361071,a66828,b1899,Monastery Bakery & Delicatessen,Oakville,L6M 2A3,70,43.4449968,-79.7276684,4.5,1133 Monastery Drive,0,b7BOLCyfE8Com3IglsVmdA,Monastery Bakery & Delicatessen,GTA,L6M 2A3,360,43.444973,-79.727668,4.4,1133 Monastery Drive$*$ Oakville$*$ ON L6M 2A3,17735840,0,1
361075,361075,a119637,b1804,Lamanna's Bakery,Scarborough,M1B 1G8,91,43.7984668,-79.1482168,4,6758 Kingston Road,0,_4noxz6NM0gBeVhZ58Emtg,Lamanna's Bakery,GTA,M1B 1G8,617,43.797894,-79.148453,4.9,6758 Kingston Road$*$ Scarborough M1B 1G8,8900844,0,1
361082,361082,a69950,b1985,Time 4 Thai,Edinburgh,EH2 3BG,24,55.9530904,-3.2034722,4,45 N Castle Street$*$ New Town,0,P_q9rwxm-O-8cQ3xiswHHg,Time 4 Thai,Edinburgh,EH2 3BG,84,55.953075,-3.203711111,3.9,45 North Castle Street$*$ New Town$*$ Edinburgh EH2 3BG,7601034,0,1
361085,361085,a91557,b1957,First Coast,Edinburgh,EH11 2AB,28,55.9435343,-3.2193242,4,97-101 Dalry Road,0,aHYIubjRbTLB3o_eXkrMXA,First Coast,Edinburgh,EH11 2AB,108,55.94351111,-3.219461111,4,97-101 Dalry Road$*$ Dalry$*$ Edinburgh EH11 2AB,7600203,0,1
361090,361090,a76527,b1910,Mark Greenaway,Edinburgh,EH2 3LJ,42,55.95387328,-3.204166889,4.5,69 North Castle Street,0,6MR9GZjWjLAS3s39YdDXKw,Restaurant Mark Greenaway,Edinburgh,EH2 3LJ,69,55.95384167,-3.204166667,4.4,69 North Castle Street$*$ New Town$*$ Edinburgh EH2 3LJ,7600422,0,1
361091,361091,a76580,b1844,Burger Shack,Toronto,M4R 1A9,67,43.7048027,-79.4056887,3.5,233 Eglinton Avenue W,0,xGXzIliuZ6FgMS870UjPRw,Burger Shack,Toronto,M4R 1A9,611,43.704731,-79.405945,4.5,233 Eglinton Avenue West$*$ Toronto$*$ ON M4R 1A9,8908687,0,1
361093,361093,a89115,b661,Pintxo,Montral,H2T 1P7,8,45.523224,-73.583323,4,330 Avenue Mont-Royal E,0,efsC5zbXQfosdOS615PYjQ,Pintxo,Montreal,H2T 1P7,660,45.517884,-73.5737325,4.3,330 Avenue du Mont-Royal E$*$ Montreal$*$ QC H2T 1P7,16635563,0,1
361094,361094,a80111,b1938,Caf Saint Honor,Edinburgh,EH2 1EA,27,55.95403757,-3.200225138,4.5,34 Thistle Street Lane NW,0,GS06uO84yKQpa7oezgVZgQ,Cafe St Honore,Edinburgh,EH2 1EA,79,55.954065,-3.200343,4.1,34 Thistle Street$*$ North West Lane$*$ Edinburgh EH2 1EA,7601175,0,1
361095,361095,a80332,b1922,The Magnum Restaurant and Bar,Edinburgh,EH1 3PY,15,55.95676091,-3.192821615,4.5,1 Albany Street,0,tZyewpmvg0byXCg5uI8WcQ,The Magnum Bar & Restaurant,Edinburgh,EH1 3PY,67,55.956804,-3.193012,4.2,1 Albany Street$*$ New Town$*$ Edinburgh EH1 3PY,7600589,0,1
